nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT00867308,2018-09-21,Terminated,NA,NA,Lack of efficacy
NCT03063242,2018-09-21,Terminated,NA,NA,Insufficient resources necessary for completion.
NCT02983604,2018-09-21,Terminated,NA,NA,NA
NCT00372905,2018-09-21,Terminated,NA,NA,Study was closed permanently before the accrual goal was met due to slow accrual
NCT03542071,2018-09-21,Suspended,NA,NA,The study protocol was changed because of too few eligible participants. A registration with revised protocol can be found by ClinicalTrials.gov ID NCT03681054.
NCT02892500,2018-09-21,Terminated,NA,NA,Inability to enroll subjects
NCT03502421,2018-09-24,Withdrawn,NA,NA,"Never IRB approved, no intention to proceed with the study"
NCT03309865,2018-09-24,Withdrawn,NA,NA,Not enough patients to enroll.
NCT03102827,2018-09-24,Terminated,NA,NA,Unavailability of PI and Deputy
NCT02315638,2018-09-24,Terminated,NA,NA,Long term safety follow-up no longer required
NCT01847716,2018-09-24,Terminated,NA,NA,numbers recruited to show adequate association but not primary outcome
NCT01705366,2018-09-24,Terminated,NA,NA,Changes in funding.
NCT00168051,2018-09-24,Withdrawn,NA,NA,NA
NCT01189864,2018-09-24,Terminated,NA,NA,Terminated to initiate FDA IND-cleared study protocol
NCT01097447,2018-09-24,Terminated,NA,NA,Terminated to initiate FDA IND-cleared study protocol
NCT01024322,2018-09-24,Terminated,NA,NA,Terminated to initiate FDA IND-cleared study protocol
NCT02185651,2018-09-24,Withdrawn,NA,NA,Participants not interested in enrolling.
NCT03685019,2018-09-24,Terminated,NA,NA,Failure to recruit
NCT03635879,2018-09-25,Withdrawn,NA,NA,Study redesign
NCT03331146,2018-09-25,Withdrawn,NA,NA,Principal Investigator made aware of similar studies that have already been published.
NCT02994186,2018-09-25,Withdrawn,NA,NA,funding
NCT02769702,2018-09-25,Terminated,NA,NA,NA
NCT02580708,2018-09-25,Terminated,NA,NA,Discontinued development of rociletinib in NSCLC. Stopped enrollment of new patients into all studies involving rociletinib.
NCT01996345,2018-09-25,Terminated,NA,NA,Study was terminated early do to a business decision by sponsor and lack of ability to recruit the needed number of participants.
NCT01795365,2018-09-25,Terminated,NA,NA,Participants are no longer being examined and receiving intervention.
NCT01572636,2018-09-25,Terminated,NA,NA,Research Cancelled
NCT01528228,2018-09-25,Withdrawn,2019-01-10,Completed,Could not enroll enough participants and PI left the organization.
NCT01003418,2018-09-25,Terminated,NA,NA,"The study was terminated prematurely for logistic reasons, not related to safety or efficacy of the vaccine."
NCT01198158,2018-09-25,Terminated,NA,NA,NA
NCT03565315,2018-09-25,Suspended,NA,NA,The Sponsor and the PI have elected to voluntarily pause the study and hold from further enrollments and dose administrations.
NCT03687892,2018-09-25,Terminated,2018-11-28,Not yet recruiting,Insufficient lab personnel to complete study.
NCT03113422,2018-09-25,Suspended,2019-03-06,Recruiting,Review of Tumor Lysis Syndrome Events
NCT03201458,2018-09-25,Suspended,2019-03-25,"Active, not recruiting",Other - Pending review of study accrual status.
NCT03687697,2018-09-26,Withdrawn,NA,NA,The study was halted prior to enrollment of first participant due to non funding and recourses.
NCT03249675,2018-09-26,Withdrawn,NA,NA,No participant were enrolled
NCT02985242,2018-09-26,Terminated,NA,NA,difficulties to recruit planned numbers of patients within reasonable time frame
NCT02839785,2018-09-26,Terminated,NA,NA,Low recruitment
NCT02837185,2018-09-26,Terminated,NA,NA,Inability to recruit controls and limited research staff to complete project.
NCT02654899,2018-09-26,Terminated,NA,NA,Trial discontinued on 04Apr2016 as a strategic business decision not to pursue the indication. Decision to terminate not due to safety or efficacy concerns.
NCT00670046,2018-09-26,Terminated,NA,NA,The study was terminated per the PI decision.
NCT02768389,2018-09-26,Suspended,2018-12-20,"Active, not recruiting",Accrual goal met
NCT00654732,2018-09-26,Terminated,2018-11-16,Completed,NA
NCT03351231,2018-09-26,Terminated,2019-07-26,Completed,Inability to meet protocol objectives
NCT03273907,2018-09-26,Suspended,2019-02-01,"Active, not recruiting",Market withdraw of CyPass
NCT03566290,2018-09-27,Terminated,NA,NA,Lack of efficacy
NCT03508648,2018-09-27,Terminated,NA,NA,Lack of efficacy
NCT03303313,2018-09-27,Withdrawn,NA,NA,Study terminated early due to lack of enrollment.
NCT03036787,2018-09-27,Withdrawn,NA,NA,NA
NCT02658123,2018-09-27,Terminated,NA,NA,"Decline in enrollment, lack of efficacy, and completion of funding accrual"
NCT02713828,2018-09-27,Terminated,NA,NA,Company discontinued further development of study drug for this indication
NCT02425683,2018-09-27,Terminated,NA,NA,insufficient accrual
NCT03343158,2018-09-27,Terminated,NA,NA,Significantly more resources would have been necessary to complete the study.
NCT03170869,2018-09-27,Terminated,NA,NA,Sponsor withdrew funding
NCT02960503,2018-09-28,Withdrawn,NA,NA,"Key personnel moved to new location. Therefore, we had insufficient resources to initiate the trial."
NCT02804997,2018-09-28,Terminated,NA,NA,internal recruitment difficulties and reorganization of the Intensive Care Units
NCT02864316,2018-09-28,Terminated,NA,NA,Poor accrual
NCT02670330,2018-09-28,Terminated,NA,NA,The Sponsor voluntarily recalled SD-101 and terminated the study due to GMP deficiencies identified during an FDA inspection at the site of the manufacturer.
NCT02508649,2018-09-28,Terminated,NA,NA,Terminated due to futility
NCT02644486,2018-09-29,Terminated,NA,NA,difficulty in enrollment
NCT03320525,2018-09-30,Terminated,NA,NA,Issues with PK detection limits and compliance to protocol at the analytical site.
NCT02785692,2018-09-30,Terminated,NA,NA,Principal Investigator has left the Institution
NCT02775799,2018-09-30,Terminated,NA,NA,Principal Investigator has left the Institution
NCT02199938,2018-09-30,Terminated,NA,NA,Principal Investigator has left the Institution
NCT03693118,2018-10-01,Terminated,NA,NA,the study was completed
NCT02845414,2018-10-01,Withdrawn,NA,NA,Funding unavailable
NCT02641795,2018-10-01,Terminated,NA,NA,Insufficient enrollment and extended study duration
NCT02573116,2018-10-01,Terminated,NA,NA,Insufficient recruitment
NCT02294162,2018-10-01,Withdrawn,NA,NA,Terminated by IRB
NCT01787773,2018-10-01,Withdrawn,NA,NA,IDE was withdrawn. Veniti no longer owns the rights to this device.
NCT01458119,2018-10-01,Terminated,NA,NA,Amicus Therapeutics discontinued Study AT1001-041 for logistical reasons.
NCT00526071,2018-10-01,Terminated,NA,NA,The Sponsor (Amicus Therapeutics) terminated this study for logistical reasons.
NCT01832818,2018-10-01,Terminated,NA,NA,This study has been terminated early due to slow enrolment.
NCT01840228,2018-10-01,Terminated,NA,NA,Low enrollment rate
NCT02713451,2018-10-01,Terminated,2018-11-29,"Active, not recruiting",Serious adverse events are unfavourable for the interventional arm. The Data and Safety Monitoring Board recommended stopping the enrollments.
NCT03110575,2018-10-01,Terminated,NA,NA,"Stopped early due to inadequate separation on primary efficacy endpoint in the lead-in HONOR study, TNX-CY-P301"
NCT02628873,2018-10-01,Terminated,NA,NA,Essure will no longer be sold in the US after Dec 2018; Sponsor requested that trial be ended.
NCT03189186,2018-10-01,Withdrawn,NA,NA,"This study was closed due to extremely low accrual, as well as a change in care when using the study drug."
NCT03220009,2018-10-02,Withdrawn,NA,NA,The study was never approved by CTEP neither was it ever activated
NCT03666819,2018-10-02,Withdrawn,NA,NA,Manufacturer will not be supporting this study
NCT03591926,2018-10-02,Withdrawn,NA,NA,Study withdrawn for business reasons prior to screening or enrolling any subjects.
NCT03333070,2018-10-02,Terminated,NA,NA,The PI was ended her work in the hospital and no replacement was found.
NCT03165825,2018-10-02,Withdrawn,NA,NA,funding
NCT02794714,2018-10-02,Withdrawn,NA,NA,unresolved budget issues
NCT02148783,2018-10-02,Terminated,NA,NA,Recruitment was slower than anticipated. Incomplete neuropsychological outcome measures obtained.
NCT03617913,2018-10-02,Suspended,2018-11-27,Recruiting,due to study build
NCT03698045,2018-10-03,Withdrawn,NA,NA,the clinical study was canceled by the sponsor due to logistics and programming
NCT03358004,2018-10-03,Terminated,NA,NA,Low accrual rate
NCT03114787,2018-10-03,Terminated,NA,NA,The patient recruiting was stopped after 17 inclusions because of a reorganization of Intensive Care Units at the recruiting center.
NCT02500914,2018-10-03,Terminated,NA,NA,Strategic Considerations
NCT02030444,2018-10-03,Terminated,NA,NA,due to difficulties with recruiting
NCT02347163,2018-10-03,Terminated,NA,NA,The study stopped prematurely due to the low accrual rate
NCT02446769,2018-10-03,Terminated,NA,NA,Difficulty recruiting patient population.
NCT02164591,2018-10-03,Suspended,NA,NA,NA
NCT02180867,2018-10-03,Suspended,2019-01-25,"Active, not recruiting",Scheduled Interim Monitoring
NCT02567435,2018-10-03,Suspended,2019-01-07,Recruiting,pending an analysis of data
NCT03496519,2018-10-04,Withdrawn,NA,NA,Contract Issues
NCT03340558,2018-10-04,Withdrawn,NA,NA,Negative results in a similar study
NCT03310567,2018-10-04,Withdrawn,NA,NA,Sponsors pulled out of the study
NCT03241446,2018-10-04,Withdrawn,NA,NA,This study was combined with another trial that was on-going.
NCT03160742,2018-10-04,Terminated,NA,NA,Study device is incorrect size for pediatric patients
NCT02955095,2018-10-04,Withdrawn,NA,NA,withdrawn due to lack of funding
NCT02888782,2018-10-04,Terminated,NA,NA,Program Restructured
NCT02473562,2018-10-04,Terminated,NA,NA,"insufficient patient enrollment, insufficient funds for completion"
NCT01856738,2018-10-04,Terminated,NA,NA,"enrollment to slow, insufficient funds"
NCT00904514,2018-10-04,Terminated,NA,NA,NA
NCT02641002,2018-10-04,Terminated,NA,NA,Preliminary monotherapy data in relapsed/refractory AML and high-risk MDS did not offer a sufficiently encouraging profile for further dose escalation/expansion
NCT03224923,2018-10-04,Terminated,NA,NA,Competing study to be started in November 2018
NCT03343067,2018-10-04,Terminated,NA,NA,Strategic considerations
NCT02403622,2018-10-04,Terminated,NA,NA,for futility
NCT03567499,2018-10-05,Withdrawn,NA,NA,The decision to end the study was made for GSK portfolio reasons. No subjects were randomised into the study.
NCT03415906,2018-10-05,Withdrawn,NA,NA,Difficulties in recruiting patients
NCT02983266,2018-10-05,Withdrawn,NA,NA,Insufficient funding
NCT02774603,2018-10-05,Terminated,NA,NA,Due to lack of funding the study was terminated early
NCT02303158,2018-10-05,Terminated,NA,NA,futility of the sample
NCT01301768,2018-10-05,Withdrawn,NA,NA,the intervention could not be performed. All participants received Usual clinical practice
NCT03311490,2018-10-05,Terminated,NA,NA,"The decision to halt the trial in October was made in June, as the anticipated no. of events(ankle sprains) required for the analyses was almost reached in June"
NCT03119662,2018-10-05,Terminated,NA,NA,The trial was discontinued due to a lower than anticipated recruitment rate. The decision has not been made due to any safety reasons.
NCT02435550,2018-10-05,Suspended,2019-01-30,Recruiting,NA
NCT01461005,2018-10-05,Terminated,NA,NA,Study halted prematurely and will not resume; participants are no longer being examined or receiving intervention
NCT02769624,2018-10-05,Terminated,NA,NA,Study was stopped early due to inability to recruit additional participants
NCT03301350,2018-10-05,Suspended,2019-07-10,Recruiting,Resources
NCT03490292,2018-10-05,Suspended,2019-01-16,Recruiting,Interim Analysis
NCT02715609,2018-10-05,Suspended,2019-04-29,Recruiting,Waiting to see if a dose expansion phase will be added
NCT03096418,2018-10-05,Suspended,2018-11-06,Recruiting,Resources
NCT03148275,2018-10-05,Suspended,2018-12-14,Recruiting,Other - Pending protocol amendment
NCT02434549,2018-10-06,Terminated,NA,NA,Based on efficacy results from interim analysis
NCT03490032,2018-10-07,Suspended,2019-02-05,Recruiting,drug supply
NCT03402880,2018-10-08,Withdrawn,NA,NA,No patients enrolled
NCT03312725,2018-10-08,Terminated,NA,NA,Sponsor decision
NCT03121937,2018-10-08,Terminated,NA,NA,No longer able to recruit participants
NCT02929316,2018-10-08,Terminated,NA,NA,Lack of enrollment
NCT02360046,2018-10-08,Terminated,NA,NA,NA
NCT01910675,2018-10-08,Withdrawn,NA,NA,Impossible to get a written informed consent beforehand
NCT00993395,2018-10-08,Withdrawn,NA,NA,NA
NCT00865956,2018-10-08,Withdrawn,NA,NA,Lack of funding
NCT02088151,2018-10-08,Suspended,NA,NA,Device currently not available
NCT03022630,2018-10-08,Terminated,NA,NA,slow enrollment
NCT03002740,2018-10-09,Withdrawn,NA,NA,NA
NCT03490006,2018-10-09,Withdrawn,NA,NA,Insufficient resources to complete study requirements
NCT03399435,2018-10-09,Terminated,NA,NA,The sponsor decided to stop further dosing of healthy volunteers after reviewing the obtained efficacy data. The decision is not related to any safety concern.
NCT03243032,2018-10-09,Withdrawn,NA,NA,IRB requirements to start study could not be met in a timely manner
NCT03119623,2018-10-09,Withdrawn,NA,NA,Lost funding prior to study commencing
NCT03089502,2018-10-09,Terminated,NA,NA,Limited recruitment
NCT02843919,2018-10-09,Terminated,NA,NA,not enough subjects
NCT02812069,2018-10-09,Withdrawn,NA,NA,Safety issue
NCT02407821,2018-10-09,Terminated,NA,NA,Poor enrolment
NCT02189460,2018-10-09,Terminated,NA,NA,Not enough subjects
NCT02057770,2018-10-09,Terminated,NA,NA,Low accrual rate
NCT02055924,2018-10-09,Terminated,NA,NA,ANSM decision due to veino occlusive disease (security alert)
NCT01866553,2018-10-09,Terminated,NA,NA,insufficient enrollment
NCT01788930,2018-10-09,Terminated,NA,NA,Recommendations changing
NCT01788761,2018-10-09,Terminated,NA,NA,NA
NCT01684696,2018-10-09,Withdrawn,NA,NA,unable to secure funding
NCT01522105,2018-10-09,Terminated,NA,NA,Insufficient patient recruitment
NCT02396420,2018-10-09,Terminated,NA,NA,IP received FDA clearance for use in PAE as treatment for BPH.
NCT02218242,2018-10-09,Terminated,NA,NA,Unable to enroll enough participants
NCT01750684,2018-10-09,Terminated,NA,NA,The study was terminated by the Sponsor due to insufficient enrollment.
NCT02483572,2018-10-09,Suspended,NA,NA,"We have been unable to maintain a waitlist long enough to serve as a control group. As such, we are suspending recruitment until further notice."
NCT03280342,2018-10-09,Terminated,NA,NA,Sponsor terminated study
NCT01952249,2018-10-09,Terminated,NA,NA,"Phase 2 conducted, no longer pursuing ovarian cancer indication"
NCT02283905,2018-10-09,Suspended,2019-09-09,Recruiting,Manufacturer of amphotericin-B deoxycholate cannot supply at this time.
NCT02916498,2018-10-09,Terminated,NA,NA,Stopped due to a business decision
NCT02277210,2018-10-09,Terminated,NA,NA,poor recruitment
NCT02446925,2018-10-09,Suspended,NA,NA,Insufficient number of subjects meeting inclusion criteria
NCT03601572,2018-10-10,Withdrawn,NA,NA,Abandoned research
NCT03421665,2018-10-10,Withdrawn,NA,NA,Sponsor decided to pursue an alternative study prior to subject enrollment.
NCT03083340,2018-10-10,Withdrawn,NA,NA,Feasibility concerns regarding recruitment
NCT03029416,2018-10-10,Withdrawn,NA,NA,PRMC Administrative Disapproval - Slow accrual
NCT02987764,2018-10-10,Terminated,NA,NA,Subject recruitment and enrollment was low throughout the three years the study was active.
NCT02830100,2018-10-10,Terminated,NA,NA,no more subjects for recrutment
NCT02796521,2018-10-10,Terminated,NA,NA,no more budget for personal to enrol participants
NCT02665780,2018-10-10,Withdrawn,NA,NA,funding was not secured
NCT02623595,2018-10-10,Withdrawn,NA,NA,Patient enrollment was hard mainly due to we need at least three lesions suitable for SBRT
NCT02619006,2018-10-10,Terminated,NA,NA,Lack of Funding
NCT02589366,2018-10-10,Terminated,NA,NA,NA
NCT02570139,2018-10-10,Terminated,NA,NA,"Low enrollment, short stay; lacked statistically powered evaluation for efficacy."
NCT02499185,2018-10-10,Terminated,NA,NA,No patients with renal failure
NCT02317250,2018-10-10,Withdrawn,NA,NA,Study withdrawn. No participants enrolled.
NCT02138812,2018-10-10,Terminated,NA,NA,"As another Mps1 inhibitor was being developed in parallel, the strategic decision was to move forward with the development of the follow up compound only."
NCT02006680,2018-10-10,Terminated,NA,NA,Inadequate Recruitment
NCT01956474,2018-10-10,Terminated,NA,NA,NA
NCT01757496,2018-10-10,Terminated,NA,NA,Difficulties with patient inclusion
NCT01615055,2018-10-10,Withdrawn,NA,NA,Study withdrawn. No participants enrolled.
NCT00981747,2018-10-10,Terminated,NA,NA,Funding was withdrawn.
NCT02440542,2018-10-10,Withdrawn,NA,NA,Study could not be condcuted due to administrative challenges
NCT02314143,2018-10-10,Terminated,NA,NA,The study was terminated early due to slow enrollment and limited numbers of viable tissue samples.
NCT01601873,2018-10-10,Terminated,NA,NA,Results from futility analysis conducted at planned interim time-point did not meet the study criteria for continuation.
NCT03490916,2018-10-10,Terminated,NA,NA,PI was unable to continue to gather data during the trip during to medical illness
NCT03369639,2018-10-10,Withdrawn,NA,NA,"Due to prohibitively high drug cost, physicians were not prescribing the drug."
NCT03387059,2018-10-10,Terminated,NA,NA,The study has been terminated due to exiguous number of participants and data available.
NCT02160795,2018-10-10,Withdrawn,NA,NA,NA
NCT03414788,2018-10-10,Suspended,NA,NA,Clinical investigation of PF 06687234 under Protocol B7581003 (PET imaging study) has been paused due to an interruption in supply of the radiolabeled material
NCT01369147,2018-10-10,Suspended,NA,NA,The study has been halted pending additional funding.
NCT03707756,2018-10-11,Withdrawn,NA,NA,systematic literature review has been completed
NCT03075345,2018-10-11,Withdrawn,NA,NA,NHS service understaffing which made study unable to begin.
NCT03020563,2018-10-11,Withdrawn,NA,NA,no longer necessary
NCT02881528,2018-10-11,Withdrawn,NA,NA,Poor Recruitment prior to end of funding timelines.
NCT02801162,2018-10-11,Terminated,NA,NA,"To much effort needed, high costs for an academic study"
NCT02780180,2018-10-11,Terminated,NA,NA,insufficient recruitment
NCT03170219,2018-10-11,Terminated,NA,NA,Slow enrollment
NCT03185871,2018-10-11,Withdrawn,NA,NA,Slow accrual
NCT02525029,2018-10-11,Suspended,2018-12-05,Recruiting,Pending shipment of study medication.
NCT03393741,2018-10-11,Suspended,2019-03-15,Recruiting,Resources
NCT03708289,2018-10-12,Terminated,NA,NA,recruitment slower than expected
NCT03707678,2018-10-12,Withdrawn,NA,NA,"After careful review of new data on GSK2245035, GlaxoSmithKline has decided to cancel this study."
NCT03641768,2018-10-12,Withdrawn,NA,NA,Funding not received
NCT03425409,2018-10-12,Withdrawn,NA,NA,Sponsor decision
NCT02881424,2018-10-12,Terminated,NA,NA,NA
NCT02872506,2018-10-12,Withdrawn,NA,NA,investigator decision
NCT02745197,2018-10-12,Withdrawn,NA,NA,change in concept
NCT01961492,2018-10-12,Withdrawn,NA,NA,Problems in recruiting
NCT02626520,2018-10-12,Terminated,NA,NA,Study team felt toxicity of study regimen outweighed potential benefit.
NCT02130765,2018-10-12,Terminated,NA,NA,Terminated due to low enrollment rate.
NCT02159222,2018-10-12,Suspended,NA,NA,Lack of recruitment
NCT03370185,2018-10-12,Suspended,NA,NA,Reassessing corporate priorities.
NCT02993146,2018-10-12,Suspended,2018-12-07,Recruiting,Other - DLT assessment
NCT03675568,2018-10-14,Withdrawn,NA,NA,Subject changed
NCT02113267,2018-10-14,Terminated,NA,NA,"Combination slow recruitment, short shelf life for placebo and insufficient funding for further drug production (probably anyway sufficient number included)."
NCT01902186,2018-10-14,Terminated,NA,NA,Low enrollment
NCT01662297,2018-10-14,Terminated,NA,NA,it became clear that recruitment was infeasible
NCT03708861,2018-10-14,Withdrawn,NA,NA,NA
NCT03081598,2018-10-14,Terminated,NA,NA,Failure to meet recruitment target during the recruitment period
NCT03302390,2018-10-15,Withdrawn,NA,NA,PI failed to submit study for continuing review by IRB
NCT03257540,2018-10-15,Terminated,NA,NA,Low enrollment
NCT02744482,2018-10-15,Terminated,NA,NA,lack of patients
NCT02734043,2018-10-15,Withdrawn,NA,NA,NA
NCT02236091,2018-10-15,Terminated,NA,NA,Lacking algorithms led to abortion of project
NCT02234180,2018-10-15,Terminated,NA,NA,NA
NCT01602679,2018-10-15,Terminated,NA,NA,Interim analysis suggested futility.
NCT02561832,2018-10-15,Terminated,NA,NA,This decision was based upon strategic considerations impacting the clinical development of olaparib in this indication.
NCT02848911,2018-10-15,Suspended,NA,NA,NA
NCT02106091,2018-10-15,Suspended,NA,NA,NA
NCT02275806,2018-10-15,Terminated,NA,NA,PI decided to terminate study
NCT02989870,2018-10-15,Withdrawn,NA,NA,No Interest. Investigator was unable to enroll any participants on study.
NCT03708913,2018-10-15,Withdrawn,NA,NA,no participants have been able to qualify for study
NCT01900496,2018-10-16,Terminated,NA,NA,Low accrual
NCT03207334,2018-10-16,Withdrawn,NA,NA,Halted
NCT03132961,2018-10-16,Terminated,NA,NA,"Despite recruitment of healthy volunteers, participants from the population of interest were unable to be recruited."
NCT02787954,2018-10-16,Terminated,NA,NA,PI transferred to another institution and did not take this study with him.
NCT02508441,2018-10-16,Terminated,NA,NA,Part 1 of the study was completed and the maximum tolerated dose determined. Part 2 of the study was terminated and will be conducted under a new protocol.
NCT02618915,2018-10-16,Terminated,NA,NA,Sponsor decision; not due to any safety concerns related to DTX101.
NCT01230931,2018-10-16,Terminated,NA,NA,Study team left institution; no one remaining to finish study
NCT02991131,2018-10-16,Suspended,NA,NA,NA
NCT02675842,2018-10-16,Withdrawn,NA,NA,funding
NCT03711994,2018-10-16,Suspended,NA,NA,Unable to get product at this time
NCT03356119,2018-10-17,Terminated,NA,NA,Inufficient IMD supply due to manufacturing issue
NCT03261219,2018-10-17,Withdrawn,NA,NA,Not renewed with IRB
NCT02902588,2018-10-17,Terminated,NA,NA,The tests have been completed
NCT02739477,2018-10-17,Terminated,NA,NA,End date of epidemic
NCT02616328,2018-10-17,Terminated,NA,NA,Planned recruitment target not reached
NCT02276599,2018-10-17,Terminated,NA,NA,Recruitment was too slow and data collected would not add to already published studies.
NCT00103376,2018-10-17,Terminated,NA,NA,Low Accrual
NCT01265277,2018-10-17,Suspended,2018-12-07,Completed,PI changed institutions
NCT02909569,2018-10-17,Withdrawn,NA,NA,Contract could not be agreed on.
NCT03429556,2018-10-17,Terminated,NA,NA,Sponsor decision to terminate early
NCT02605824,2018-10-17,Terminated,NA,NA,We found that this albuterol/NAC regimen was associated with excessive bronchoconstriction
NCT02302339,2018-10-17,Terminated,NA,NA,Development of glembatumumab vedotin was discontinued
NCT03072953,2018-10-17,Terminated,NA,NA,Terminated [Sponsor decision to terminate the study]
NCT03290079,2018-10-17,Suspended,2021-02-15,Recruiting,Investigator working on amendment.
NCT03179501,2018-10-18,Terminated,NA,NA,Poor recruitment
NCT02998060,2018-10-18,Withdrawn,NA,NA,Change in study design [Randomization not feasible]
NCT02328846,2018-10-18,Withdrawn,NA,NA,Insufficient equipment
NCT00890149,2018-10-18,Terminated,NA,NA,Difficulty recruiting target sample
NCT00470093,2018-10-18,Terminated,NA,NA,Low accrual
NCT00361296,2018-10-18,Terminated,NA,NA,Loss of funding
NCT02800889,2018-10-18,Withdrawn,NA,NA,Study withdrawn; no participants enrolled
NCT03482505,2018-10-18,Terminated,NA,NA,Sponsor decision
NCT03366142,2018-10-18,Suspended,2019-02-26,Recruiting,Enrollment paused until PI investigates if patient lesions may be due to study drug.
NCT03278106,2018-10-18,Suspended,2019-06-05,"Active, not recruiting",accrual has been met
NCT02867878,2018-10-19,Terminated,NA,NA,inability to recruiti a sufficient number of patients
NCT02565433,2018-10-19,Terminated,NA,NA,lack of recruitment
NCT02450201,2018-10-19,Terminated,NA,NA,Low accrual
NCT00218036,2018-10-19,Terminated,NA,NA,"PI left institution, end of funding, clinic relocation, recruitment issues"
NCT02640651,2018-10-19,Suspended,NA,NA,lack of study staff
NCT03715530,2018-10-19,Terminated,NA,NA,Data collection has halted due to no further assays provided by AmniSURE
NCT03154333,2018-10-19,Terminated,NA,NA,An independent data monitoring committee suggested that the study will not meet statistical objectives.
NCT03041571,2018-10-19,Suspended,NA,NA,PI is no longer with UF. No New PI assigned to date.
NCT02041494,2018-10-19,Terminated,NA,NA,Rising costs have made continuing the study untenable
NCT02989844,2018-10-19,Suspended,2019-06-24,Recruiting,Pending Amendment
NCT01105858,2018-10-19,Suspended,2019-11-14,Recruiting,NA
NCT03168178,2018-10-21,Withdrawn,NA,NA,Participant enrollment was much more challenging than anticipated.
NCT03717558,2018-10-22,Withdrawn,NA,NA,Sponsor decision
NCT03208712,2018-10-22,Terminated,NA,NA,Low accrual
NCT02774317,2018-10-22,Withdrawn,NA,NA,The clinical team couldn't recruit patients who met the criteria for enrollment
NCT02489175,2018-10-22,Terminated,NA,NA,The device used was removed from the market
NCT03070002,2018-10-22,Terminated,NA,NA,Low accrual
NCT01606709,2018-10-22,Terminated,NA,NA,Difficult to recruit patients
NCT02533050,2018-10-22,Terminated,NA,NA,Lack of inclusion
NCT02245737,2018-10-22,Terminated,NA,NA,NA
NCT01905397,2018-10-22,Suspended,2019-09-04,Recruiting,Pending approval to re-open study and add additional subjects
NCT02984033,2018-10-23,Withdrawn,NA,NA,No patient enrolled
NCT02375048,2018-10-23,Terminated,NA,NA,number of enrollments not reached in the estimated time
NCT03720132,2018-10-23,Terminated,NA,NA,Emerging evidence made the trial unnecessary.
NCT03431272,2018-10-23,Withdrawn,NA,NA,no longer interest / resources to start study
NCT03414450,2018-10-23,Withdrawn,NA,NA,Withdrawal requested by D3
NCT02686749,2018-10-23,Terminated,NA,NA,lack of enrollment
NCT02391896,2018-10-23,Terminated,NA,NA,PI has left UHN. This study is no longer running at UHN.
NCT02245776,2018-10-23,Withdrawn,NA,NA,NA
NCT02245724,2018-10-23,Withdrawn,NA,NA,NA
NCT02245711,2018-10-23,Withdrawn,NA,NA,NA
NCT02245698,2018-10-23,Withdrawn,NA,NA,NA
NCT02242071,2018-10-23,Withdrawn,NA,NA,NA
NCT02241928,2018-10-23,Withdrawn,NA,NA,NA
NCT02241434,2018-10-23,Withdrawn,NA,NA,NA
NCT02241395,2018-10-23,Withdrawn,NA,NA,NA
NCT02065778,2018-10-23,Withdrawn,NA,NA,NA
NCT02050776,2018-10-23,Withdrawn,NA,NA,NA
NCT02028104,2018-10-23,Withdrawn,NA,NA,NA
NCT02027246,2018-10-23,Withdrawn,NA,NA,NA
NCT02009124,2018-10-23,Withdrawn,NA,NA,NA
NCT01984814,2018-10-23,Withdrawn,NA,NA,NA
NCT01978821,2018-10-23,Withdrawn,NA,NA,NA
NCT01974973,2018-10-23,Withdrawn,NA,NA,NA
NCT01532245,2018-10-23,Withdrawn,NA,NA,No participants
NCT01235793,2018-10-23,Terminated,NA,NA,The clinical trial was terminated due to poor enrollment
NCT02828124,2018-10-23,Terminated,NA,NA,Business objectives have changed
NCT03144466,2018-10-23,Suspended,NA,NA,Slow recruitment.
NCT02481180,2018-10-23,Terminated,NA,NA,NA
NCT03446144,2018-10-23,Withdrawn,NA,NA,"Business objective change, no safety or efficacy concerns"
NCT02266121,2018-10-23,Suspended,NA,NA,lack of recruitement
NCT03532022,2018-10-23,Suspended,NA,NA,Protocol re-design required following inconclusive EU Phase III results
NCT02535533,2018-10-23,Suspended,2019-03-15,Recruiting,Suspended for interim analysis
NCT03616457,2018-10-24,Withdrawn,NA,NA,Change in business need.
NCT03377426,2018-10-24,Withdrawn,NA,NA,The trial was terminated due to an out-licensing agreement after the new sponsor did not wish to continue the trial
NCT03132324,2018-10-24,Terminated,NA,NA,This study is terminated due to a business decision not to pursue INCB059782 in Sickle Cell Disease indication.
NCT02972658,2018-10-24,Terminated,NA,NA,"An independent assessment concluded the trial was not likely to meet the primary endpoint upon completion and therefore, trial stopped for futility."
NCT02783573,2018-10-24,Terminated,NA,NA,"An independent assessment concluded the trial was not likely to meet the primary endpoint upon completion and therefore, trial stopped for futility."
NCT02088047,2018-10-24,Terminated,NA,NA,PI decided to end the study
NCT03417765,2018-10-24,Withdrawn,NA,NA,Business decision
NCT02737709,2018-10-25,Terminated,NA,NA,The study have difficulty in recruiting subjectes
NCT01796106,2018-10-25,Terminated,NA,NA,Recruitment slower than expected.
NCT01747876,2018-10-25,Terminated,NA,NA,NA
NCT02055690,2018-10-25,Terminated,NA,NA,Safety
NCT03353064,2018-10-26,Terminated,NA,NA,inability to recruit subjects
NCT02857894,2018-10-26,Terminated,NA,NA,Mutations found do not modify the ATM protein+ modifications of methodology would be necessary
