nctid,why_stopped,covid19_explicit,restart_expected
NCT03684304,Patients no longer staying overnight in the hospital following this procedure type.,FALSE,NA
NCT03684343,inclusion difficulties,FALSE,NA
NCT03684785,The study was canceled for administrative reasons.,FALSE,NA
NCT03685253,pilot component of study completed,FALSE,NA
NCT03688633,Patient Recruitment Failure,FALSE,NA
NCT03689582,due to pandemic related constraints,TRUE,FALSE
NCT03689894,Insufficient accrual,FALSE,NA
NCT03694834,trial suspended by PI at this time for protocol amendment.,FALSE,NA
NCT03696199,PI switching institutions,FALSE,NA
NCT03696537,Extreme toxicity,FALSE,NA
NCT03698201,"As per the HRBs new funding model, HRBs investment will not support costs associated with routine patient care or translational studies, biobanks, patient registries and questionnaires. Therefore, a decision was made to cease further study follow up.",FALSE,NA
NCT03698994,Scheduled Interim Monitoring,FALSE,NA
NCT03699410,failure to identify complete responders since ctDNA disappears after radiotherapy in most patients.,FALSE,NA
NCT03700827,COVID-19,TRUE,FALSE
NCT03701308,End of Initial Phase of Multi-phase protocol,FALSE,NA
NCT03701724,Study length already extended once,FALSE,NA
NCT03704168,The study was never launched.,FALSE,NA
NCT03704701,COVID-19 pandemic; pre-pandemic recruitment sufficient for scientific validity,TRUE,FALSE
NCT03705923,low recruitment,FALSE,NA
NCT03705962,Unable to continue study due to funding and personnel restraints,FALSE,NA
NCT03706053,No funding for the study; not enough staff,FALSE,NA
NCT03706521,The study was terminated early due to COVID-19-related issues.,TRUE,FALSE
NCT03707028,Terminated after completion of Part 1 due to a change in research plan.,FALSE,NA
NCT03707301,Enrollment difficulties,FALSE,NA
NCT03708263,departure of Pr MORDON from the ONCOTHAI unit,FALSE,NA
NCT03708354,Difficulties in Recruiting,FALSE,NA
NCT03711318,continuing study was no longer feasible,FALSE,NA
NCT03712371,Interim study results were not favorable to continue with further enrollment.,FALSE,NA
NCT03712514,the inclusion period ended on 23/09/2021,FALSE,NA
NCT03713294,Study on temp closed due to deficiencies and/or concerns brought forth by the DSMC. This study will remain temp closed until the DSMC and IRB/Office of Research Regulatory Support (ORRS) has approved re-opening the study.,FALSE,NA
NCT03713463,COVID-19 enrollment challenges,TRUE,FALSE
NCT03713580,Accrual goal met for cohort 4,FALSE,NA
NCT03715153,The 6-month efficacy analysis did not show any significant difference between bumetanide versus placebo in the treatment of ASD in the overall studied population. No unexpected safety concerns were identified.,FALSE,NA
NCT03715166,The 6-month efficacy analysis did not show any significant difference between bumetanide versus placebo in the treatment of ASD in the overall studied population. No unexpected safety concerns were identified.,FALSE,NA
NCT03719755,Currently evaluating for future funding to continue the study,FALSE,NA
NCT03721042,no PI to continue the study,FALSE,NA
NCT03722316,The presentation of the pandemic made recruitment and implementation impossible for this unfunded study to be completed. We were unable to continue after the loss of key resources.,TRUE,FALSE
NCT03722966,Chantix recall,FALSE,NA
NCT03723590,Business decision,FALSE,NA
NCT03723915,The total accrual goal of 34 patients was not met. Stage 1 of the study did not meet the interim analysis criteria to move onto Stage 2 of the Simon 2 stage design.,FALSE,NA
NCT03724357,lack of funding,FALSE,NA
NCT03724409,Pandemic,TRUE,FALSE
NCT03726333,The study stopped due to lack of enrollment,FALSE,NA
NCT03727841,"The pharmaceutical company decided to close their program evaluating the study agent, Marizomib.",FALSE,NA
NCT03728842,Not stated,FALSE,NA
NCT03730337,The enrollment was temporarily completed.,FALSE,NA
NCT03732417,temporally due to COVID-19,TRUE,TRUE
NCT03735290,Decision made not to move to Phase 2,FALSE,NA
NCT03736655,COVID,TRUE,FALSE
NCT03736967,Lack of efficacy,FALSE,NA
NCT03739138,Business Reasons,FALSE,NA
NCT03739645,Expired in the IRB,FALSE,NA
NCT03740100,The trial was closed because the sponsor became insolvent.,FALSE,NA
NCT03740841,Unsuccessful study,FALSE,NA
NCT03740880,insufficient data,FALSE,NA
NCT03740984,Funding withdrawn from sponsor.,FALSE,NA
NCT03742076,Funding,FALSE,NA
NCT03743935,Recruitment difficulties,FALSE,NA
NCT03745859,necessary upgrades of essential software were not delivered,FALSE,NA
NCT03746080,Interim analysis,FALSE,NA
NCT03746704,Business decision,FALSE,NA
NCT03747328,IND withdrawn,FALSE,NA
NCT03749928,Study was not funded,FALSE,NA
NCT03752762,Funding cancelled,FALSE,NA
NCT03754244,"The enrolment task cannot be gotten within the planned time.It mainly includes patients with non-small cell lung cancer failed in standard treatment,with a short survival period.It is hard to obtain observational endpoints for bone-related events.",FALSE,NA
NCT03755063,Delays and barriers secondary to covid.,TRUE,FALSE
NCT03756155,PI no longer at the institution; departmental permission to deactivate study,FALSE,NA
NCT03757455,Not enought participants,FALSE,NA
NCT03758443,Stopped early due to company decision. Company decision based on interim analysis results in TD-1473-0157.,FALSE,NA
NCT03759041,"Due to the lack of a clinical efficacy signal in the induction treatment phase, Seres closed the dosing phases of open label and maintenance portions of the study. Patients who had received prior doses were followed for safety data.",FALSE,NA
NCT03759184,Pausing study while changing PI,FALSE,NA
NCT03759704,No participants meeting inclusion criteria were found.,FALSE,NA
NCT03759834,Enrollment for study is currently on hold pending additional funding and resources.,FALSE,NA
NCT03761069,Sponsor terminated the study.,FALSE,NA
NCT03761953,COVID 19 pandemic,TRUE,FALSE
NCT03762265,Sponsor decision based on lack of efficacy,FALSE,NA
NCT03763422,Poorly recruiting,FALSE,NA
NCT03764943,Research hold,FALSE,NA
NCT03769688,Replaced with different study at another site.,FALSE,NA
NCT03770260,Other - pending company decision,FALSE,NA
NCT03770455,Early signs of progression and learned experience that the assumed time period between psa progression and radiographic progression was shorter than expected,FALSE,NA
NCT03770546,Failure of institution to reach agreement with company supplying injections,FALSE,NA
NCT03772652,COVID-19 pandemic,TRUE,FALSE
NCT03773120,Major study protocol changes,FALSE,NA
NCT03774914,The sponsor stopped the study due to low recruitment with no safety concerns,FALSE,NA
NCT03776643,the design was reviewed and modified; 24 patients expected .,FALSE,NA
NCT03776695,Lack of Zika infected patients,FALSE,NA
NCT03777137,Expired in the IRB,FALSE,NA
NCT03777319,Inability to recruit participants.,FALSE,NA
NCT03777904,Analysis of first 11 subjects resulted in values that were too varied to make the study feasible.,FALSE,NA
NCT03779295,No subjects enrolled.,FALSE,NA
NCT03781817,Transition/change of primary investigators,FALSE,NA
NCT03782168,IRB approval expired; failure to submit continuing review in time. Will re-open once IRB approval is reinstated.,FALSE,NA
NCT03782402,Funding being sought,FALSE,NA
NCT03783468,decision,FALSE,NA
NCT03783923,The study was terminated early due to low enrollment and missing efficacy assessment data due to missed visits related to COVID-19.,TRUE,FALSE
NCT03784417,device unavalaible,FALSE,NA
NCT03785236,"Suitable participants have complicated T1D, often with serious complications, participation is therefore challenging. Participants also fall within an unique group and few suitable individuals were available for inclusion.",FALSE,NA
NCT03785275,"It was not possible to include 9 study participants with unstable glucose in due time, and therefore 7 individuals with unstable glucose control were included.",FALSE,NA
NCT03787095,Stopped by monitoring committee recommendation due to adverse events,FALSE,NA
NCT03787303,Relocation of Principal Investigator,FALSE,NA
NCT03788980,Lack of funding and resources,FALSE,NA
NCT03789188,Investigator left NIH,FALSE,NA
NCT03790111,Did not meet pre-specified Progression-Free Survival at Month 6 for Stage 2 Analysis,FALSE,NA
NCT03791398,Lack of efficacy,FALSE,NA
NCT03792958,Day is not required for Anticipated dates.,FALSE,NA
NCT03794882,administrative challenges and complications due to the COVID-19 pandemic,TRUE,FALSE
NCT03795168,Study center closed down,FALSE,NA
NCT03795428,Pending Termination: Study drug resupply delayed (Covid-19),TRUE,FALSE
NCT03796195,Enrollment issues,FALSE,NA
NCT03799523,Study enrollment is temporarily halted for interim analysis to ensure adequate evaluable subjects.,FALSE,NA
NCT03799588,personnel have left the facility,FALSE,NA
NCT03800784,Lack of funding,FALSE,NA
NCT03802461,Temporarily on hold due to COVID-19 pandemic,TRUE,TRUE
NCT03803761,Inadequate accrual rate,FALSE,NA
NCT03804125,Company decision to not conduct the study and was cancelled prior to any enrollment.,FALSE,NA
NCT03804138,The required number of usable patients is potentially reached. Biological analyses are underway to confirm this.,FALSE,NA
NCT03805243,Change of products design,FALSE,NA
NCT03805841,enrollment pause,FALSE,NA
NCT03806725,Difficulty with recruitment in this patient population.,FALSE,NA
NCT03809234,Adverse effects related to study procedure (not study drug),FALSE,NA
NCT03809572,Due to restrictions to in-person research due to COVID-19,TRUE,FALSE
NCT03810508,Discontinued CMT4J development program,FALSE,NA
NCT03811041,The decision was made not to extend the inclusions due to the low inclusion rate since the beginning of the study. The last inclusion took place on 06/22/2020.,FALSE,NA
NCT03811236,due to the COVID pandemic,TRUE,FALSE
NCT03812016,"The device prototype was broken and fixed in 2020. The new simplified and miniaturized device will be finished and used on April 1, 2022.",FALSE,NA
NCT03812107,The study was stopped due to COVID-19 as it interfered with the study intervention.,TRUE,FALSE
NCT03812835,Company decision to not conduct study and was cancelled prior to any enrollment.,FALSE,NA
NCT03815669,"Due to covid 19, it has not been possible to recruit enough participants to complete the study.",TRUE,FALSE
NCT03816319,Per SN: CS0124824 and CTEP confirmation: the status updated to Withdrawn as of 09/30/2021 due to the study drug being unavailable.,FALSE,NA
NCT03817554,The recruitment of participants in the study was difficulty.,FALSE,NA
NCT03817606,Due to COVID-19 disruption,TRUE,FALSE
NCT03818165,Limited enrollment.,FALSE,NA
NCT03819543,COVID-19,TRUE,FALSE
NCT03819660,Development of indication not being pursued,FALSE,NA
NCT03821038,PK issue detected after bolus IV route administration,FALSE,NA
NCT03821337,COVID-19 placed all Charleston VA projects on hold. Recently gained approval to open studies with COVID-19 precautions,TRUE,TRUE
NCT03825302,No funding available.,FALSE,NA
NCT03825341,The study terminated early due to challenges with recruitment during the COVID pandemic.,TRUE,FALSE
NCT03825783,Patients were enrolled under global Phase 1/2 protocol RP-L201-0318.,FALSE,NA
NCT03825796,Funding,FALSE,NA
NCT03826992,Interim Analysis,FALSE,NA
NCT03827213,Ran out of medication,FALSE,NA
NCT03828136,Sponsor business decision,FALSE,NA
NCT03829657,Stopped early due to company decision. Company decision based on analysis results in TD-9855-0169.,FALSE,NA
NCT03829735,Not started,FALSE,NA
NCT03831945,unable to recruit due to COVID pandemic,TRUE,FALSE
NCT03832153,LACK OF FUNDING,FALSE,NA
NCT03832309,Not enough recruitment.,FALSE,NA
NCT03834220,Due to lower antitumor activity than expected,FALSE,NA
NCT03834909,Study was not funded,FALSE,NA
NCT03835039,Interim analysis not showing significant results,FALSE,NA
NCT03835338,Sponsor discretion,FALSE,NA
NCT03835728,Failed to meet target enrollment and study was discontinued,FALSE,NA
NCT03836846,Study was not initiated because it was not approved by KPSC IRB.,FALSE,NA
NCT03838692,Closed by sponsor,FALSE,NA
NCT03840980,The BLOOM-PTN study has evolved into the ongoing BLOOM-PCS study (REB20-1442),FALSE,NA
NCT03841565,There are no patients enrolled on this study and all efforts are being discontinued.,FALSE,NA
NCT03842345,Study was withdrawn due to recruitment difficulties,FALSE,NA
NCT03843073,The investigation of this device has been transitioned into a new study by the sponsor. The data generated in this study will not be used to support a marketing application,FALSE,NA
NCT03843489,Business decision,FALSE,NA
NCT03843710,Study execution discontinued at this time.,FALSE,NA
NCT03845504,Staffing not available,FALSE,NA
NCT03846089,NA,FALSE,NA
NCT03846934,enough patients,FALSE,NA
NCT03848260,"The device prototype was broken and fixed in 2020. The new simplified and miniaturized device will be finished and used on May 1, 2022.",FALSE,NA
NCT03851081,no accrual,FALSE,NA
NCT03852706,A national Covid-19 lockdown prevented completion of the trial,TRUE,FALSE
NCT03852836,COVID Pandemy - recruitment issue,TRUE,FALSE
NCT03853317,Not meeting recruitment goal,FALSE,NA
NCT03853811,Insufficient resources,FALSE,NA
NCT03856190,"Covid pandemic, research halt, expiring funding",TRUE,FALSE
NCT03857633,Suspended,FALSE,NA
NCT03857867,Covid 19,TRUE,FALSE
NCT03857893,The study was delayed due to the Covid 19 pandemic. The study was stopped prematurely due to a lack of efficiency (reported by the patients),TRUE,FALSE
NCT03858049,"The trend in LPS treatment tends to increase the dosage of progesterone in FET-HRT, this study was designed 5 years ago.",FALSE,NA
NCT03858647,"device under study complication-due to PI departure, study closed and will not reopen",FALSE,NA
NCT03858816,Difficulties in recruiting participants.,FALSE,NA
NCT03860155,Very slow recruitment of patients and the current COVID-19 pandemic situation.,TRUE,FALSE
NCT03862989,Lack of resource at clinical site,FALSE,NA
NCT03866200,Inability to recruit target number,FALSE,NA
NCT03866538,Study recruitment was difficult and not acheived,FALSE,NA
NCT03867435,PI left the NIH,FALSE,NA
NCT03868423,PI decision,FALSE,NA
NCT03868839,Lack of funding,FALSE,NA
NCT03871751,Insufficient resources to complete study as planned,FALSE,NA
NCT03872089,Inclusion of the last patient,FALSE,NA
NCT03873571,Modification of clinical development plan,FALSE,NA
NCT03873792,Difficulties in recruiting participants.,FALSE,NA
NCT03874325,lost funding,FALSE,NA
NCT03874767,Bandwidth and logistics issues exacerbated by COVID-19 pandemic,TRUE,FALSE
NCT03875495,Failure to recruit patients,FALSE,NA
NCT03876977,recruitments difficulties,FALSE,NA
NCT03877822,Study protocol no longer relevant after progression of the scientific field,FALSE,NA
NCT03878095,Other - Request for amendment,FALSE,NA
NCT03878199,Pending coordinating center transition,FALSE,NA
NCT03880279,"Following a change in company governance, Triumvira terminated the study prior to enrolling any subjects due to a challenging competitive landscape.",FALSE,NA
NCT03882918,Company decision,FALSE,NA
NCT03883893,Mentor for PI left institution. Study was not renewed.,FALSE,NA
NCT03885154,Difficulty recruiting participants,FALSE,NA
NCT03886649,Insufficient Funding,FALSE,NA
NCT03891264,Funding obtained to do a larger placebo-controlled trial,FALSE,NA
NCT03891381,PI left institution,FALSE,NA
NCT03893617,"Due to challenges associated with the Covid-19 pandemic, we were unable to complete recruitment as planned during the period we had funding to do so.",TRUE,FALSE
NCT03894306,Unable to enroll any patients due to COVID,TRUE,FALSE
NCT03896503,Other - evaluating for primary endpoint,FALSE,NA
NCT03897725,Contract terminated,FALSE,NA
NCT03898648,the follow up of the last patient has been done,FALSE,NA
NCT03898817,Inclusion of the last patient,FALSE,NA
NCT03899701,The study was never initiated and the PI has left the institution,FALSE,NA
NCT03902093,"Study is withdrawn due to no enrollment, due to COVID pandemic.",TRUE,FALSE
NCT03905083,Logistics related to research activity,FALSE,NA
NCT03905434,PI moved from OSU to VCU. Study is suspended pending credentialing and IRB approval at VCU.,FALSE,NA
NCT03905902,Company decision,FALSE,NA
NCT03906500,"Due to the corona-crisis, we asses that it is not possible to carry out the effect-measurement as planned. The lockdown has strongly affected the young people's social life and alcohol use that could hide possible effects of the intervention.",TRUE,FALSE
NCT03906604,Difficulty recruiting for open carpal tunnel study arm,FALSE,NA
NCT03906643,Funding exhausted,FALSE,NA
NCT03906994,Original study PI left institution and the new PI elected not to proceed with the study.,FALSE,NA
NCT03907033,Insufficient funding to continue with study activities,FALSE,NA
NCT03908073,COVID-19,TRUE,FALSE
NCT03908255,Dr. Marshall left UMC and LSU Health Sciences Center.,FALSE,NA
NCT03909490,Logistics (research personnel),FALSE,NA
NCT03909503,Business decision,FALSE,NA
NCT03909594,The COVID Pandemic delayed start of study and currently the investigators are not interested in conducting the study.,TRUE,FALSE
NCT03914300,Scheduled Interim Monitoring,FALSE,NA
NCT03915574,Continuing Review not submitted to IRB in time; study will resume once IRB approval is re-granted,FALSE,NA
NCT03916796,Too many barriers to enrolling well going forward,FALSE,NA
NCT03919045,Due to Covid-19 the rehabilitation unit where the trial was conducted were closed and the trial active clinician had to work at the hospital intensive care.,TRUE,FALSE
NCT03919071,Other - Paused HGG Pre-Enrollment Elig Screening (Step 0),FALSE,NA
NCT03919149,Pending CPP validation for an extension of the study,FALSE,NA
NCT03920254,Stopped early due to company decision. Company decision based on interim analysis results in TD-1473-0157.,FALSE,NA
NCT03921970,no participants,FALSE,NA
NCT03922451,COVID-19 - study and recruitment not feasible,TRUE,FALSE
NCT03922620,Additional published information on the topic since starting the study,FALSE,NA
NCT03923049,Lack of funding an support,FALSE,NA
NCT03924102,The study was not able to enroll any eligible subjects.,FALSE,NA
NCT03924804,NO patients,FALSE,NA
NCT03925324,Lack of funding/Covid-19,TRUE,FALSE
NCT03925961,Study expired in IRB.,FALSE,NA
NCT03926169,Strategic considerations,FALSE,NA
NCT03927274,Supply chain issue with catheters used in trial,FALSE,NA
NCT03929913,Pending device redesign,FALSE,NA
NCT03930771,the study had a low accrual rate,FALSE,NA
NCT03931252,Unable to recruit participants,FALSE,NA
NCT03931551,Very slow recruitment due to subject profile,FALSE,NA
NCT03933254,As a result of COVID-19 pandemics,TRUE,FALSE
NCT03933410,"Kaleido Biosciences, Inc. closed the K020-218 trial due to business reasons, and not due to any safety concerns.",FALSE,NA
NCT03935178,funding,FALSE,NA
NCT03935308,The principal investigator left the institution.,FALSE,NA
NCT03935867,Grant applications to fund the investigation were not selected for fundin4.,FALSE,NA
NCT03936413,This clinical trial will not be performed at CUIMC.,FALSE,NA
NCT03936478,Protocol Modifications,FALSE,NA
NCT03937141,No substantial anti-tumor activity was observed.,FALSE,NA
NCT03937830,Evaluating SAEs,FALSE,NA
NCT03938194,Equipment is not available,FALSE,NA
NCT03938272,"Parent, pivotal study (OC5-DB-02) did not meet primary endpoint. No safety concerns for early termination.",FALSE,NA
NCT03938402,As a result of COVID-19 pandemics,TRUE,FALSE
NCT03939169,Pending CPP validation for an extension of the study,FALSE,NA
NCT03939351,withdrawal of the project,FALSE,NA
NCT03939364,Delays due to manufacturing and the COVID-19 pandemic,TRUE,FALSE
NCT03940248,"Due to insurance non-payment, no subjects were enrolled.",FALSE,NA
NCT03942835,abandonment,FALSE,NA
NCT03943082,Accrual for Feasibility Met,FALSE,NA
NCT03943147,Insufficient enrollment,FALSE,NA
NCT03943303,Because the Pandemia COVID-19 was not possible to bring the participants to the beach.,TRUE,FALSE
NCT03943342,Study not feasible,FALSE,NA
NCT03943550,The decision to terminate study WP40161 is based on the lack of robust clinical improvement in the underlying condition after 8 weeks of treatment with RO7049665.,FALSE,NA
NCT03943693,Poor enrollment,FALSE,NA
NCT03943836,"PI, who was a Resident, graduated, and the project was not pursued further.",FALSE,NA
NCT03943849,Lack of funding,FALSE,NA
NCT03944161,"The COVID-19 pandemic increased hospital pressure and suspended hospital visits, making it impossible to continue with recruitment.",TRUE,FALSE
NCT03945786,Recuriting inclusion and exclusion criteria will be changed as COVID-19.,TRUE,FALSE
NCT03946462,This study could not be started because of some technical issues.,FALSE,NA
NCT03946761,One of the main investigators is leaving the University.,FALSE,NA
NCT03946891,The study was stopped due to lack of study staff and inability to enroll subjects into the study due to restrictive inclusion criteria.,FALSE,NA
NCT03947294,No participation of centers outside Switzerland because of difficulty in recruiting during a Covid pandemic.,TRUE,FALSE
NCT03947918,"Due to challenges regarding COVID-19, it was not possible to reach the study's target sample size.",TRUE,FALSE
NCT03950037,Unable to complete due to SARS-CoV-2 pandemic,TRUE,FALSE
NCT03952494,"Due to some administrative issues, the study had to be stopped. There were 0 subjects enrolled.",FALSE,NA
NCT03952793,Feasibility issues,FALSE,NA
NCT03955276,PI left the institution.,FALSE,NA
NCT03955835,CREDO stent is now CE-marked for rescue stenting (new indication).,FALSE,NA
NCT03959553,The study was stopped due to protocol amendment and project name change.,FALSE,NA
NCT03962036,Study showed no results,FALSE,NA
NCT03962400,The study did not receive anticipated funding and therefore never opened to enrollment. The study was never submitted to the IRB for approval since the funding failed.,FALSE,NA
NCT03962608,Study was not approved by Health Authorities until get the results of the previous study,FALSE,NA
NCT03963011,Low Recruitment,FALSE,NA
NCT03963414,low accrual,FALSE,NA
NCT03964506,support for study ended,FALSE,NA
NCT03965091,Met pre-specified criteria for futility at interim analysis,FALSE,NA
NCT03966053,Supporter terminated study due to slow subject accrual secondary to COVID pandemic limiting travel to research site.,TRUE,FALSE
NCT03968081,human ressources,FALSE,NA
NCT03969420,The study was discontinued on 17 November 2020 following the corporate decision to terminate the alvocidib development program.,FALSE,NA
NCT03969693,due to COVID-19,TRUE,FALSE
NCT03970642,Recruitment closed early due to Covid-19.,TRUE,FALSE
NCT03972696,"The inclusion rate of patients is too slow, so it is not possible to reach the estimated N.",FALSE,NA
NCT03973697,Administrative reasons,FALSE,NA
NCT03974204,Modification of the care habits. We believe today that we are no longer able to carry out this study as initially described.,FALSE,NA
NCT03977311,PI decided not to go forward with study.,FALSE,NA
NCT03979547,Recruitment challenges,FALSE,NA
NCT03983824,Other - Pending amendment to clarify DLT definitions.,FALSE,NA
NCT03984305,Terminated due to significant protocol updates that resulted in initiating a new study,FALSE,NA
NCT03988192,Evolution of the treatment procedures so that their is no more benefits for patients,FALSE,NA
NCT03988231,Funding was not received.,FALSE,NA
NCT03990077,drug development strategy adjustment,FALSE,NA
NCT03993457,terminated during COVID due to inability to see participants in person.,TRUE,FALSE
NCT03993717,Enrollment and study activities are temporarily suspended due to COVID-19.,TRUE,TRUE
NCT03994263,low recruitment,FALSE,NA
NCT03994653,Recruitment suspended until further funding is secured,FALSE,NA
NCT03997526,CMS status changed - 3C Patch is now fully covered (NCD) - Medicare will no longer be collecting claims under CED,FALSE,NA
NCT03998709,results from other study suggest no good reason to proceed,FALSE,NA
NCT03999515,Enrollment Hold,FALSE,NA
NCT04000269,Did not receive IRB approval,FALSE,NA
NCT04001101,PI has decided to withdraw the study,FALSE,NA
NCT04003610,The reason this study was terminated was due to a business decision. There were no safety concerns that contributed to this decision.,FALSE,NA
NCT04003623,The study was closed due to lack of enrollment.,FALSE,NA
NCT04003701,A priori calculated required sample size not feasible after 3 years of recruitment.,FALSE,NA
NCT04005027,"The study is currently suspended due to ongoing risks of infection, and unknown risks to participants as a consequence of the Covid-19 pandemic.",TRUE,FALSE
NCT04005209,Decided not to open study,FALSE,NA
NCT04006002,Not able to recruit enough patients,FALSE,NA
NCT04006392,Unable to recruit subjects,FALSE,NA
NCT04007146,"With Covid period, inclusions can't be efficient.",TRUE,FALSE
NCT04010045,Sponsor stopped the study for business reasons as site recruitment and subject enrollment have not met expectations.,FALSE,NA
NCT04010175,Recruitment stopped for thesis defense. It was not possible to extend the period of inclusion to achieve the patient objective,FALSE,NA
NCT04010851,to much uncertainty about possibilities for recruiting,FALSE,NA
NCT04011358,"Given the health context and the work overload, this study will not be possible. We therefore abandon this project",FALSE,NA
NCT04015011,study enrollment ended early due to covid and lack of continued funding,TRUE,FALSE
NCT04015284,"This type of surgery is no longer done at HMR, relocated to other centers",FALSE,NA
NCT04015336,At the discretion of the PI,FALSE,NA
NCT04015921,"COVID-19 and change in staff, but study to restart at a later date",TRUE,TRUE
NCT04016363,Industrial partner was not able to provide funding,FALSE,NA
NCT04017390,Lack of Funding from Sponsor,FALSE,NA
NCT04018196,End of inclusions,FALSE,NA
NCT04018521,inventional part of the study is registered under NCT05195489,FALSE,NA
NCT04020523,Delayed start due to technical problems as well as the covid pandemic. Decision of the investigator,TRUE,FALSE
NCT04022278,The PI decided it.,FALSE,NA
NCT04024826,Covid/19,TRUE,FALSE
NCT04025177,Halted due to feasibility issues,FALSE,NA
NCT04025580,Re-evaluating scientific rationale,FALSE,NA
NCT04025983,Recruitment was slow and disrupted by COVID-19.,TRUE,FALSE
NCT04027855,Both the sponsors and collaborator are considering terminating the study,FALSE,NA
NCT04029077,COVID-19 and other treatments available,TRUE,FALSE
NCT04032756,"not enough patients recruited, Study objective could not be achieved",FALSE,NA
NCT04033692,Manufacturer decided not to proceed with study.,FALSE,NA
NCT04034355,"On 01 March 2020, the Sponsor decided to place recruitment and dosing of patients on hold following interactions with the French regulatory authority, ANSM and the US clinical hold of another study (POLAR-M).",FALSE,NA
NCT04037241,Sponsor terminated,FALSE,NA
NCT04038463,Pandemic,TRUE,FALSE
NCT04038489,Lack of accrual,FALSE,NA
NCT04038593,COVID,TRUE,FALSE
NCT04039542,COVID-19 restrictions limited recruitment,TRUE,FALSE
NCT04040621,"Following regulatory consultation, the Sponsor has decided to terminate the study and analyze the current dataset. The decision to terminate was solely based on a business decision, not due to safety concerns.",FALSE,NA
NCT04041830,The sanitary conditions and material restrictions imposed by the CHU and by the university laboratories drastically hampered the realization of this work (with restricted access to the laboratory/department).,FALSE,NA
NCT04044560,"Slow enrolment, loss of funding",FALSE,NA
NCT04044742,To be replaced by a different protocol,FALSE,NA
NCT04044781,Change in Research Direction,FALSE,NA
NCT04045353,Unable to recruit subjects,FALSE,NA
NCT04045704,No study coordinator available. No patient recruitment possible.,FALSE,NA
NCT04046328,Difficult recruitment,FALSE,NA
NCT04046848,Study was terminated due to SADRs,FALSE,NA
NCT04048876,Business objectives have changed,FALSE,NA
NCT04049175,An interim analysis run by an independent data monitoring committee (DMC) to assess futility met the protocol-defined futility rules. The DMC recommended to stop the study for futility. The Sponsor issued a notification of early study termination.,FALSE,NA
NCT04049500,study was never started,FALSE,NA
NCT04052035,insufficient data,FALSE,NA
NCT04053062,Due to efficacy evaluation,FALSE,NA
NCT04054427,Did not start study due to EC board rejection,FALSE,NA
NCT04054973,Study was unable to be started due to unavailability of study medication.,FALSE,NA
NCT04055389,Challenges with recruitment,FALSE,NA
NCT04056299,"The study was prematurely terminated by the Sponsor based on difficulties in meeting enrollment goals, especially during the COVID-19 pandemic, and not for reasons relating to any concerns regarding quality, safety, or efficacy.",TRUE,FALSE
NCT04058197,Lack of enrollment,FALSE,NA
NCT04059068,CI on Maternity Leave,FALSE,NA
NCT04059159,The investigation of this device has been transitioned into a new study by the sponsor. The data generated in this study will not be used to support a marketing application,FALSE,NA
NCT04059302,Intervention services temporarily suspended.,FALSE,NA
NCT04060849,"Enrollment temporarily on hold, pending study changes.",FALSE,NA
NCT04061031,COVID,TRUE,FALSE
NCT04061577,Interim Analysis,FALSE,NA
NCT04061590,Low Accrual,FALSE,NA
NCT04061980,Decided to not open at OHSU due to staff transitions,FALSE,NA
NCT04063657,Study was slow to recruit. PI decided to close study to focus on other trials.,FALSE,NA
NCT04064684,Enrollment difficulties after the start of the COVID-19 pandemic.,TRUE,FALSE
NCT04064918,Due to COVID-19 related restrictions it was decided to close this study,TRUE,FALSE
NCT04065087,Canceled by the sponsor,FALSE,NA
NCT04066751,Study never started due to change in availability of study drug,FALSE,NA
NCT04070313,"Study treatment is to use TS-1 (mono-chemotherapy agent) in adjuvant setting for pancreatic cancer, which may be less clinical benefit compared to combination therapy according to current trend at investigators' discretion.",FALSE,NA
NCT04072783,Expiration of IRB Approval/Failure to Submit CR on time,FALSE,NA
NCT04073147,low recruitment,FALSE,NA
NCT04073472,This clinical trial was entered in error. Please refer to the correct entry of this study using the following link: https://clinicaltrials.gov/ct2/show/NCT04519684,FALSE,NA
NCT04073966,other,FALSE,NA
NCT04079738,Funder requested termination due to halting internal development of TAK-659,FALSE,NA
NCT04079881,Loss of funding,FALSE,NA
NCT04081779,Study reopening; enrollment temporarily on hold,FALSE,NA
NCT04082481,"The study stopped early, before enrolling its first participant.",FALSE,NA
NCT04083274,no participants,FALSE,NA
NCT04084431,organizational reasons,FALSE,NA
NCT04084990,The study was terminated due to insufficient recruitment.,FALSE,NA
NCT04086017,Because of COVID-19 we moved to a virtual format but older patients and caregivers were not open to a virtual format.,TRUE,FALSE
NCT04087512,Due to sudden Corona pandemic related restrictions and an expiration of funding in case of further delay it was decided to prematurely terminate study recruitment and proceed evaluation with a smaller sample size than intended (n=71 instead n=111).,TRUE,FALSE
NCT04088123,"Inability to commence enrollment at institution, terminated on 9/23/20",FALSE,NA
NCT04088500,Slow accrual,FALSE,NA
NCT04088734,Terminated due to lack of efficacy seen in patients with advanced MPS IIIA disease. The patients will be followed up annually for safety until five years post dosing,FALSE,NA
NCT04090775,Modified study,FALSE,NA
NCT04090918,It was not possible to ensure sufficient recruitment of patients to complete the study.,FALSE,NA
NCT04091113,we will update quickly,FALSE,NA
NCT04094181,The decision was taken after careful consideration relating to recruitment challenges that could impact the scientific value of the study.,FALSE,NA
NCT04095689,"protocol revisions, waiting for approval",FALSE,NA
